id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,route_path,client_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,gba_identifier,zone,junction,start_hour,start_minute,start_dow,start_dow_name,start_month,start_week,is_weekend,time_of_day,is_peak_hour,is_office_return,time_slot,duration_minutes,creation_lag_minutes,is_public_holiday,holiday_name,is_ipl_day,is_public_event_day,days_to_next_holiday,is_pre_holiday,weather_condition,temperature_c,is_rain_event,is_fog_event,is_storm_event,weather_visibility_factor,geohash6,segment_length_km,is_segment_event,clearance_displacement_km,nearest_landmark,nearest_landmark_km,nearest_landmark_type,is_near_tech_hub,is_near_stadium,is_near_transit,is_near_major_landmark,hotspot_event_count,geo_total_events,reporter_avg_duration,reporter_event_count,reporter_avg_duration_shrunk,responder_corridor_avg_duration,vehicle_breakdown_freq,is_chronic_vehicle,has_citizen_corroboration,was_police_assigned,desc_has_rally,desc_has_match,desc_has_festival,desc_has_water,desc_has_tree,desc_has_accident,desc_has_power_failure,desc_has_construction,desc_has_vip,desc_has_traffic_slow,desc_has_bus,desc_has_heavy_vehicle,desc_in_kannada,veh_type_clean,lane_block_factor,is_hazmat_cargo,truck_age_tier,impact_score,impact_class,recommended_action,avoid_route_window
FKID007871,unplanned,13.022889,77.6472584,0.0,0.0,"MBT Road, Sri Bhaktha Kanakadasa Circle, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2024-01-18 01:11:23.300000+05:30,,closed,yes,,Electric problem off' road on service road near [LOCATION],truck,FKN00GL4051,ORR North 1,High,Furniture,Electric problem,2018.0,,1,,,Hennuru,FKKG001815,,,,,,Bengaluru East Corporation,East Zone 2,KalyanNagar-ORR Junc,1.0,11.0,3.0,Thursday,1.0,3,0,night,0,0,4.0,,-3.9890035999999998,0,none,0,0,8,0,Sunny,17.8,0,0,0,1.0,tdr4nf,0.0,0,0.0,Manyata_Tech_Park,3.862,tech_park,1,0,0,0,3,13,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truck,3.0,0,critical,,Critical,NO_ACTION,Generally clear
FKID007872,unplanned,13.0455356,77.5072461,0.0,0.0,"Hesaraghatta Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,vehicle_breakdown,False,2024-01-18 01:25:25.988000+05:30,,closed,yes,,"BMTC BUS offroad at h cross jn, towards city incoming service road, d",bmtc_bus,FKN00GL0038,Tumkur Road,High,,,,,1,,,Chikkabanavara,FKKG000450,,,,,,Bengaluru North Corporation,North Zone 2,HesaraghattaJunction,1.0,25.0,3.0,Thursday,1.0,3,0,night,0,0,5.0,,-2.4358218,0,none,0,0,8,0,Sunny,17.9,0,0,0,1.0,tdr45w,0.0,0,0.0,Hebbal_Flyover,9.748,junction,0,0,0,0,18,48,68.96666666666665,3.0,110.11484827099505,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005740,unplanned,13.1326203,77.6555123,0.0,0.0,"Bagaluru Main Road, Ganesh Garden Phase 3, Bagalur, Bengaluru, Karnataka. Pin-562149 (India)",,vehicle_breakdown,False,2024-01-18 02:07:29.319000+05:30,,closed,yes,,Vehicle breakdown between bagaluru and [LOCATION] road..,heavy_vehicle,FKN00GL2818,Hennur Main Road,High,,,,,1,,,Chikkajala,FKKG001378,,,,,,,North Zone 1,HunsemarammanahalliJunction,2.0,7.0,3.0,Thursday,1.0,3,0,night,0,0,8.0,,-11.091088116666667,0,none,0,0,8,0,Foggy,19.5,0,1,0,0.5,tdr4xn,0.0,0,0.0,Manyata_Tech_Park,10.162,tech_park,1,0,0,0,0,1,52.1,1.0,116.06300250208506,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID000641,unplanned,12.9610652,77.5592214,0.0,0.0,"9th Cross Road, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,others,False,2024-01-18 02:11:00.612000+05:30,,closed,yes,,Vehicle battery problem,,,Mysore Road,High,,,,,1,,,Chamarajpet,FKKG000423,,,,2024-03-10 11:11:12.448479+05:30,,Bengaluru Central Corporation,Central Zone 2,SirsiCircle,2.0,11.0,3.0,Thursday,1.0,3,0,night,0,0,8.0,,-1.2330823166666667,0,none,0,0,8,0,Foggy,14.0,0,1,0,0.5,tdr1sz,0.0,0,0.0,KR_Market,1.779,market,0,0,0,0,20,66,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005738,unplanned,13.0000936,77.676386,0.0,0.0,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,vehicle_breakdown,False,2024-01-18 02:11:25.420000+05:30,,closed,yes,,ವೀಲ್ ಜಾಮ್ ಆಗಿದೆ ಸರ್,others,FKN00GL2816,ORR East 2,High,,,,,1,,,Banaswadi,FKKG000477,,,,2024-01-18 03:45:39.399877+05:30,,Bengaluru East Corporation,East Zone 2,BigBazaarJunction(OldMadrasRd),2.0,11.0,3.0,Thursday,1.0,3,0,night,0,0,8.0,94.2,-1.8080798333333334,0,none,0,0,8,0,Sunny,15.3,0,0,0,1.0,tdr1zw,0.0,0,0.0,Indiranagar,4.548,commercial,0,0,0,0,11,30,76.34,5.0,107.08620183486238,69.85,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,others,1.0,0,unknown,0.4592,Low,NO_ACTION,Generally clear
FKID007874,unplanned,12.9874061,77.5126127,0.0,0.0,"1st E Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-01-18 02:12:52.433000+05:30,,closed,yes,,Air lock aagi bus [PERSON] nalli off road agide towards [LOCATION] outgoing side sir,bmtc_bus,FKN00GL1664,Magadi Road,High,,,,,1,,,Kamakshipalya,FKKG000089,,,,,,Bengaluru West Corporation,West Zone 1,Srigandakaval,2.0,12.0,3.0,Thursday,1.0,3,0,night,0,0,8.0,,-2.3489402,0,none,0,0,8,0,Foggy,17.0,0,1,0,0.5,tdr1gu,0.0,0,0.0,Majestic_Bus_Stand,6.465,transit,0,0,1,0,9,42,145.1,1.0,124.51754795663051,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007873,unplanned,12.9421674,77.5256498,0.0,0.0,"Mysore Road, Apple Spire, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-01-18 02:12:56.659000+05:30,,closed,yes,,ವೆಹಿಕಲ್ ಟೈ ಯೇರ್ ಬ್ಲಾಸ್ಟ್ ಟ್ರಾಫಿಕ್ ಏನು [PERSON] ಇಲ್ಲ ಸರ್,heavy_vehicle,FKN00GL4052,Mysore Road,High,,,,,1,,,Byatarayanapura,FKKG000008,,,,,,Bengaluru West Corporation,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),2.0,12.0,3.0,Thursday,1.0,3,0,night,0,0,8.0,,-2.0486734666666666,0,none,0,0,8,0,Sunny,19.4,0,0,0,1.0,tdr1sh,0.0,0,0.0,KR_Market,5.853,market,0,0,0,0,16,34,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005739,unplanned,13.0570587,77.4713412,0.0,0.0,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,False,2024-01-18 02:19:34.227000+05:30,,closed,yes,,,ksrtc_bus,FKN00GL2817,Non-corridor,Low,,,,,1,,,No Police Station,FKKG000496,,,,,,,Central Zone 2,Unknown,2.0,19.0,3.0,Thursday,1.0,3,0,night,0,0,9.0,,-1.4350220166666667,0,none,0,0,8,0,Sunny,16.8,0,0,0,1.0,tdr46b,0.0,0,0.0,Hebbal_Flyover,13.78,junction,0,0,0,0,10,23,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ksrtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005742,unplanned,13.0320097,77.629945,0.0,0.0,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2024-01-18 02:26:43.712000+05:30,,closed,no,,Stating prabm,bmtc_bus,FKN00GL0046,ORR North 1,High,,,,,1,,,K.G. Halli,FKKG000292,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2.0,26.0,3.0,Thursday,1.0,3,0,night,0,0,9.0,,-1.0378848833333334,0,none,0,0,8,0,Foggy,15.899999999999999,0,1,0,0.5,tdr4ns,0.0,0,0.0,Manyata_Tech_Park,1.911,tech_park,1,0,0,0,9,15,61.660000000000004,5.0,102.19286850152905,,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005741,planned,12.9694711,77.7006261,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-18 02:32:55.218000+05:30,2024-01-18 14:35:46+05:30,closed,yes,,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,,1,,,HAL Old Airport,FKKG000037,,,,,,Bengaluru East Corporation,East Zone 1,MaratahalliBridgeJunc,2.0,32.0,3.0,Thursday,1.0,3,0,night,0,0,10.0,722.8,-0.8970091166666666,0,none,0,0,8,0,Foggy,17.4,0,1,0,0.5,tdr3b1,0.0,0,0.0,Embassy_Golf_Links,2.423,tech_park,1,0,0,0,39,102,678.7613636363636,88.0,621.9958472196217,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,unknown,1.0,0,unknown,2.34,High,OFFICER_DEPLOY,Generally clear
FKID007876,unplanned,12.9172415,77.5872582,0.0,0.0,"46th Cross Road, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,pot_holes,False,2024-01-18 02:40:05.005000+05:30,,closed,yes,,Traffic slow moving rajalaxmi towards [PERSON],,,Non-corridor,Low,,,,,1,,,Jayanagara,FKKG000363,,,,2024-01-18 23:21:14.614721+05:30,,Bengaluru South Corporation,South Zone 1,Arbindo Circle,2.0,40.0,3.0,Thursday,1.0,3,0,night,0,0,10.0,1241.2,-9.410727533333333,0,none,0,0,8,0,Sunny,10.3,0,0,0,1.0,tdr1mx,0.0,0,0.0,Lalbagh_Garden,3.73,park,0,0,0,0,63,87,645.1,2.0,209.5660856269113,645.1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,unknown,1.0,0,unknown,1.2,Medium,MONITOR,Generally clear
FKID007875,unplanned,12.9682038,77.5920483,0.0,0.0,"Raja Ram Mohan Roy Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2024-01-18 02:44:41.816000+05:30,,closed,yes,,ಬ್ಯಾಟರಿ ಪ್ರಾಬ್ಲಂ,others,FKN00GL4053,Mysore Road,High,,,,,1,,,Halasuru Gate,FKKG000371,,,,,,Bengaluru Central Corporation,Central Zone 2,HudsonCircle,2.0,44.0,3.0,Thursday,1.0,3,0,night,0,0,10.0,,-4.1460897,0,none,0,0,8,0,Sunny,18.6,0,0,0,1.0,tdr1v8,0.0,0,0.0,Chinnaswamy_Stadium,1.435,stadium,0,1,0,0,56,118,104.7,1.0,120.84482068390325,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,others,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007877,unplanned,12.916748,77.5950616,12.916687,77.5951061,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)","28th Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",pot_holes,False,2024-01-18 02:55:02.225000+05:30,,active,yes,,,,,Non-corridor,Low,,,,,1,,,Jayanagara,FKKG001816,,,,,,Bengaluru South Corporation,South Zone 1,28thMainJayanagarJunc,2.0,55.0,3.0,Thursday,1.0,3,0,night,0,0,11.0,,-1.9939363,0,none,0,0,8,0,Sunny,20.0,0,0,0,1.0,tdr1mx,0.0083,1,0.0,Silk_Board_Junction,3.008,junction,0,0,0,0,64,87,70.3,1.0,117.71754795663051,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005744,unplanned,13.0034423,77.5535189,0.0,0.0,"80 Feet Ring Road, Shambhavi, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,vehicle_breakdown,False,2024-01-18 03:00:03.526000+05:30,,closed,yes,,Starting problem,ksrtc_bus,FKN00GL2820,Non-corridor,Low,,,,,1,,,Malleshwaram,FKKG000691,,,,,,Bengaluru West Corporation,West Zone 1,Dr RajkumarRd-10thCrossRdJunc,3.0,0.0,3.0,Thursday,1.0,3,0,night,0,0,12.0,,-0.7335638666666667,0,none,0,0,8,0,Sunny,13.0,0,0,0,1.0,tdr1uz,0.0,0,0.0,Majestic_Bus_Stand,3.525,transit,0,0,1,0,0,3,83.5625,8.0,105.17183486238531,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ksrtc_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004228,unplanned,12.9857015,77.5267423,0.0,0.0,"Magadi Main Road, Kempaiah Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",,vehicle_breakdown,False,2024-01-18 03:06:05.190000+05:30,,closed,yes,,,lcv,FKN00GL2102,Magadi Road,High,,,,,1,,,Kamakshipalya,FKKG000050,,,,,,Bengaluru West Corporation,West Zone 1,Sumanhalli,3.0,6.0,3.0,Thursday,1.0,3,0,night,0,0,12.0,,-1.2533708,0,none,0,0,8,0,Sunny,12.399999999999999,0,0,0,1.0,tdr1u5,0.0,0,0.0,Majestic_Bus_Stand,4.926,transit,0,0,1,0,17,30,1358.4,1.0,234.81754795663053,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007878,unplanned,12.9092283,77.6275767,0.0,0.0,"Electronics City Flyover, CMC Bommanahalli, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2024-01-18 03:06:14.219000+05:30,,closed,yes,,Good morning sir [PERSON] traffic police station Elacranic city fly over [LOCATION] uppar ramp towards [LOCATION] fly over  near bommanalli ಹತ್ತಿರ ಒಂದು ಎಲೆಕ್ಟ್ರಿಕಲ್ ಕಾರು ವೀಲ್ ಕಳಚಿಕೊಂಡು ಬಿದ್ದಿದೆ ರೆಡಿ ಮಾಡಲು 30 ಮಿನಿಟ್ಸ್ ಬೇಕಾಗುತ್ತದೆ ಆದ್ದರಿಂದ ಟ್ರಾಫಿಕ್ ಒಂದು ಸೈಡಲ್ಲಿ ಮೂವ್ ಆಗುತ್ತಿದೆ ಸರ್ ಪ್ಲೀಸ್ note ಸರ್,private_car,FKN00GL4054,Hosur Road,High,,,,,1,,,HSR Layout,FKKG000929,,,,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,3.0,6.0,3.0,Thursday,1.0,3,0,night,0,0,12.0,,-6.0305481,0,none,0,0,8,0,Sunny,10.7,0,0,0,1.0,tdr1qq,0.0,0,0.0,Silk_Board_Junction,1.065,junction,0,0,0,0,15,42,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,private_car,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007879,unplanned,12.9354858,77.5127681,0.0,0.0,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-01-18 03:14:23.987000+05:30,,closed,yes,,Among the car was off road at [LOCATION] due to empty fuel.traffic slow moving towards outgoing side,private_car,FKN00GL4055,Mysore Road,High,,,,,1,,,Jnanabharathi,FKKG000587,,,,2024-01-18 03:32:47.497457+05:30,,Bengaluru West Corporation,West Zone 1,UniversityJunc(Janabharti),3.0,14.0,3.0,Thursday,1.0,3,0,night,0,0,12.0,18.4,-2.2719754166666664,0,none,0,0,8,0,Sunny,21.4,0,0,0,1.0,tdr1ef,0.0,0,0.0,KR_Market,7.429,market,0,0,0,0,9,27,36.3,2.0,108.09941896024463,36.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,private_car,1.0,0,unknown,0.0897,Low,NO_ACTION,Generally clear
FKID005743,unplanned,12.9386684,77.5222223,0.0,0.0,"Mysore Road, Vishwapriya Vertical Garden, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-01-18 03:15:55.040000+05:30,,closed,no,,Due to starting problem,bmtc_bus,FKN00GL2819,Mysore Road,High,,,,,1,,,Byatarayanapura,FKKG000932,,,,2024-01-18 04:46:15.598691+05:30,,Bengaluru West Corporation,West Zone 1,SatteliteBusStandJunc,3.0,15.0,3.0,Thursday,1.0,3,0,night,0,0,13.0,90.3,-1.0659420166666667,0,none,0,0,8,0,Sunny,16.2,0,0,0,1.0,tdr1s5,0.0,0,0.0,KR_Market,6.349,market,0,0,0,0,16,31,42.1,6.0,92.32456422018348,43.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,1.1005,Medium,MONITOR,Generally clear
FKID007880,unplanned,12.9805495,77.5860983,0.0,0.0,"Palace Road, Gandhi Nagar 1, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,congestion,False,2024-01-18 03:18:02.031000+05:30,,closed,no,,[PERSON],,,Non-corridor,Low,,,,,1,,,Cubbon Park,FKKG001817,,,,,,Bengaluru Central Corporation,Central Zone 2,CID-CarltonHouseJunc,3.0,18.0,3.0,Thursday,1.0,3,0,night,0,0,13.0,,-1.4102734666666668,0,none,0,0,8,0,Foggy,13.7,0,1,0,0.5,tdr1ve,0.0,0,0.0,Chinnaswamy_Stadium,1.476,stadium,0,1,0,0,26,82,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007881,unplanned,13.0173714,77.5568976,0.0,0.0,"Mumbai Bengaluru Highway, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-01-18 03:50:04.838000+05:30,,closed,yes,,Yeshwanthapura On Flyover Incoming Tata Ace Puncher Traffic One Side Moment sir,lcv,FKN00GL0630,Tumkur Road,High,,,,,1,,,Yeshwanthpura,FKKG000103,,,,2024-01-18 04:19:51.695713+05:30,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,3.0,50.0,3.0,Thursday,1.0,3,0,night,0,0,15.0,29.8,-1.7069284666666666,0,none,0,0,8,0,Sunny,16.2,0,0,0,1.0,tdr4hc,0.0,0,0.0,Majestic_Bus_Stand,4.763,transit,0,0,1,0,50,91,38.375,4.0,98.43521625163827,38.375,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,0.2179,Low,NO_ACTION,Generally clear
FKID007882,unplanned,13.0195851,77.5527345,0.0,0.0,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-01-18 03:55:28.992000+05:30,,closed,no,,Vechile break down,others,FKN00GL4056,Tumkur Road,High,,,,,1,,,Yeshwanthpura,FKKG000925,,,,,,Bengaluru West Corporation,West Zone 1,TumkurRdMarappanapalyaJunc,3.0,55.0,3.0,Thursday,1.0,3,0,night,0,0,15.0,,-0.69563535,0,none,0,0,8,0,Foggy,13.600000000000001,0,1,0,0.5,tdr4hf,0.0,0,0.0,Hebbal_Flyover,5.101,junction,0,0,0,0,1,9,303.9,4.0,174.29950196592398,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,others,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007883,unplanned,12.9662418,77.5358195,0.0,0.0,"Sha Shi Marulayya Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,False,2024-01-18 04:09:19.528000+05:30,,closed,yes,,5th main to attiguppe junction,bmtc_bus,FKN00GL4057,West of Chord Road,High,,,,,1,,,Vijayanagara,FKKG000048,,,,2024-01-18 04:16:55.349313+05:30,,Bengaluru West Corporation,West Zone 2,5thMainRPC Layout-Vijayanagar,4.0,9.0,3.0,Thursday,1.0,3,0,night,0,0,16.0,7.6,-2.53245055,0,none,0,0,8,0,Foggy,19.4,0,1,0,0.5,tdr1u2,0.0,0,0.0,Majestic_Bus_Stand,4.023,transit,0,0,1,0,2,6,484.40000000000003,3.0,205.98407904022582,24.7,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,0.0818,Low,NO_ACTION,Generally clear
FKID007884,unplanned,12.9775469,77.6191254,0.0,0.0,"Gangadhara Chetty Road, Nitesh Logos, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,tree_fall,False,2024-01-18 04:20:46.698000+05:30,,closed,yes,,Tree cutting,,,Non-corridor,Low,,,,,1,,,Halasur,FKKG001736,,,,2024-01-19 06:30:39.616643+05:30,,Bengaluru Central Corporation,Central Zone 2,BegumMahalJunc,4.0,20.0,3.0,Thursday,1.0,3,0,night,0,0,17.0,,-1.3371984833333335,0,none,0,0,8,0,Sunny,15.899999999999999,0,0,0,1.0,tdr1y6,0.0,0,0.0,MG_Road_Metro,1.321,metro,0,0,1,0,6,28,69.56666666666668,3.0,110.2533098094566,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004229,unplanned,12.8188227,77.6885633,0.0,0.0,"Garden Residency Bommasandra Link Road, Janatha Colony, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",,vehicle_breakdown,False,2024-01-18 04:20:50.387000+05:30,,closed,yes,,Starting problem sir,heavy_vehicle,FKN00GL2103,Non-corridor,Low,,,,,1,,,Electronic City,FKKG000195,,,,,,,Central Zone 2,NaganathapuraJunction,4.0,20.0,3.0,Thursday,1.0,3,0,night,0,0,17.0,,-1.6380879666666668,0,none,0,0,8,0,Sunny,13.8,0,0,0,1.0,tdr0zv,0.0,0,0.0,Electronic_City,2.658,tech_park,1,0,0,0,5,10,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007885,unplanned,12.9717317,77.5953942,0.0,0.0,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-01-18 05:03:20.576000+05:30,,closed,yes,,traffic slow movement sir,private_car,FKN00GL4058,Mysore Road,High,,,,,1,,,Cubbon Park,FKKG001223,,,,,,Bengaluru Central Corporation,Central Zone 1,SiddalingaiahCircle,5.0,3.0,3.0,Thursday,1.0,3,0,early_morning,0,0,20.0,,-0.8408762333333333,0,none,0,0,8,0,Sunny,15.399999999999999,0,0,0,1.0,tdr1v9,0.0,0,0.0,Chinnaswamy_Stadium,0.909,stadium,0,1,0,1,13,35,56.2,4.0,103.52807339449541,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,private_car,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID007886,unplanned,12.9832155,77.6380321,0.0,0.0,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",,vehicle_breakdown,False,2024-01-18 05:07:31.979000+05:30,,closed,yes,,Vehicle off-road,heavy_vehicle,FKN00GL4059,Old Madras Road,High,,,,,1,,,Jeevanbheemanagar,FKKG001124,,,,2024-01-18 05:27:47.528560+05:30,,Bengaluru Central Corporation,Central Zone 1,OldMadrasRd-DoubleRdJunc,5.0,7.0,3.0,Thursday,1.0,3,0,early_morning,0,0,20.0,20.3,-1.2167501333333335,0,none,0,0,8,0,Sunny,17.4,0,0,0,1.0,tdr1ye,0.0,0,0.0,Indiranagar,0.614,commercial,0,0,0,1,7,17,245.63333333333335,3.0,150.88407904022583,321.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,heavy_vehicle,3.0,0,unknown,0.2895,Low,NO_ACTION,Generally clear
FKID004230,unplanned,12.9879947,77.6638348,0.0,0.0,"Kaggadaspura Main Road, Government Quarters, Vishwa Vihar, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",,others,False,2024-01-18 05:51:28.540000+05:30,,active,yes,,BWSSB work,,,Non-corridor,Low,,,,,1,,,Banaswadi,FKKG000520,,,,,,Bengaluru Central Corporation,Central Zone 1,BigBazaarJunction(OldMadrasRd),5.0,51.0,3.0,Thursday,1.0,3,0,early_morning,0,0,23.0,,-0.8935959833333332,0,none,0,0,8,0,Sunny,14.2,0,0,0,1.0,tdr1zk,0.0,0,0.0,Indiranagar,2.714,commercial,0,0,0,0,14,16,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004231,unplanned,12.9717905,77.5075445,0.0,0.0,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,False,2024-01-18 05:56:44.741000+05:30,,closed,no,,Traffic no problem normal traffic sir,bmtc_bus,FKN00GL1926,Non-corridor,Low,,,,,1,,,Jnanabharathi,FKKG000299,,,,2024-01-18 06:13:45.591879+05:30,,Bengaluru West Corporation,West Zone 1,UniversityJunc(Janabharti),5.0,56.0,3.0,Thursday,1.0,3,0,early_morning,0,0,23.0,17.0,-0.8095024833333333,0,none,0,0,8,0,Sunny,17.5,0,0,0,1.0,tdr1g9,0.0,0,0.0,Majestic_Bus_Stand,6.932,transit,0,0,1,0,3,7,54.6,3.0,106.79946365561044,54.6,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,0.0947,Low,NO_ACTION,Generally clear
